season;team;offense_completion_percentage;offense_total_yards_gained_pass;offense_total_yards_gained_run;offense_ave_yards_gained_pass;offense_ave_yards_gained_run;offense_total_air_yards;offense_ave_air_yards;offense_total_yac;offense_ave_yac;offense_n_plays_pass;offense_n_plays_run;offense_n_interceptions;offense_n_fumbles_lost_pass;offense_n_fumbles_lost_run;offense_total_epa_pass;offense_total_epa_run;offense_ave_epa_pass;offense_ave_epa_run;offense_total_wpa_pass;offense_total_wpa_run;offense_ave_wpa_pass;offense_ave_wpa_run;offense_success_rate_pass;offense_success_rate_run;defense_completion_percentage;defense_total_yards_gained_pass;defense_total_yards_gained_run;defense_ave_yards_gained_pass;defense_ave_yards_gained_run;defense_total_air_yards;defense_ave_air_yards;defense_total_yac;defense_ave_yac;defense_n_plays_pass;defense_n_plays_run;defense_n_interceptions;defense_n_fumbles_lost_pass;defense_n_fumbles_lost_run;defense_total_epa_pass;defense_total_epa_run;defense_ave_epa_pass;defense_ave_epa_run;defense_total_wpa_pass;defense_total_wpa_run;defense_ave_wpa_pass;defense_ave_wpa_run;defense_success_rate_pass;defense_success_rate_run;points_scored;points_allowed;wins;losses;ties;score_differential
2011;MIN;0,511627907;2957;2323;5,28980322;5,243792325;4503;8.829411764705883;1390;4.87719298245614;559;443;17;7;1;-83,21309722;36,6053025;-0,148860639;0,08263048;-2,953420572;0,194940321;-0,0052834;0,000440046;0,375670841;0,422121896;0,626279863;4019;1725;6,858361775;4,020979021;4367;8.147388059701493;2003;5.4577656675749315;586;429;8;8;4;100,2620541;-47,57354186;0,171095655;-0,110894037;2,714534688;-0,702880406;0,004632312;-0,001638416;0,505119454;0,384615385;340;449;3;13;0;-109
2011;NE;0,625194401;5084;1781;7,906687403;4,170960187;5011;8.201309328968899;2566;6.383084577114425;643;427;12;3;0;192,8565057;24,90023851;0,299932357;0,058314376;4,659992106;0,799388084;0,007247266;0,001872103;0,542768274;0,468384075;0,585735964;4703;1881;7,136570561;4,714285714;5689;9.205501618122975;1811;4.691709844559586;659;399;23;2;6;68,44932841;-8,854063988;0,10386848;-0,022190637;1,510506256;-1,184037898;0,002292119;-0,002967514;0,487101669;0,423558897;513;342;13;3;0;171
2011;NO;0,69005848;5351;2134;7,823099415;5,021176471;5062;7.693009118541038;2444;5.177966101694916;684;425;14;2;3;213,0760794;13,74734153;0,311514736;0,032346686;4,885749107;0,47859345;0,007142908;0,001126102;0,549707602;0,468235294;0,551829268;4157;1750;6,336890244;5,102040816;5221;8.407407407407407;2208;6.099447513812157;656;343;9;4;3;14,51337599;-10,44255247;0,022124049;-0,030444759;0,639969318;-0,822285058;0,000975563;-0,002397333;0,445121951;0,38483965;547;339;13;3;0;208
2011;NYG;0,58184765;4734;1454;7,6726094;3,69035533;5770;9.796264855687605;2089;5.818941504178275;617;394;16;6;1;84,32344875;-44,18070716;0,136666854;-0,112133775;2,329663454;-0,611332947;0,003775792;-0,001551606;0,47649919;0,375634518;0,567610063;4084;1954;6,421383648;4,619385343;5350;9.11413969335605;1771;4.905817174515235;636;423;20;4;5;64,74447558;-10,51928486;0,10179949;-0,024868286;2,140160783;-0,966152293;0,003365033;-0,002284048;0,459119497;0,432624113;394;400;9;7;0;-6
2011;NYJ;0,52991453;3297;1699;5,635897436;3,896788991;4446;8.172794117647053;1557;5.02258064516129;585;436;18;6;4;-73,00401983;-25,13904213;-0,124793196;-0,057658353;-1,956788317;-0,825758413;-0,003344937;-0,001893941;0,398290598;0,383027523;0,510204082;3216;1791;5,966604824;4,070454545;4778;9.48015873015873;1573;5.720000000000001;539;440;19;5;5;-45,73739122;-52,18942142;-0,084856013;-0,118612321;-2,154583111;-1,141769881;-0,003997371;-0,002594932;0,406307978;0,352272727;377;363;8;8;0;14
2011;PHI;0,567986231;4110;2289;7,074010327;5,226027397;5379;9.797814207650271;1683;5.1;581;438;25;5;4;21,26569654;36,0103891;0,036601887;0,0822155;-0,461461853;0,202672873;-0,000794254;0,000462723;0,473321859;0,465753425;0,528998243;3397;1819;5,970123023;4,536159601;4419;8.53088803088803;1910;6.345514950166111;569;401;15;6;3;-14,65640113;-30,78055392;-0,025758174;-0,076759486;-0,817675186;0,268467396;-0,001437039;0,000669495;0,379613357;0,403990025;396;328;8;8;0;68
2011;PIT;0,588946459;4054;1916;7,001727116;4,583732057;5009;9.327746741154566;1854;5.436950146627566;579;418;15;9;4;73,24231586;-13,71705889;0,126497955;-0,03281593;1,618416918;-0,050948521;0,002795193;-0,000121886;0,469775475;0,421052632;0,513321492;2751;1602;4,886323268;4,035264484;4390;8.330170777988615;1149;3.975778546712802;563;397;11;2;1;-40,70397279;-28,20846372;-0,072298353;-0,071054065;-1,449544731;-1,021242502;-0,00257468;-0,002572399;0,404973357;0,360201511;325;227;12;4;0;98
2011;SEA;0,535842294;3105;1764;5,564516129;4,04587156;4604;9.080867850098619;1496;5.00334448160535;558;436;14;5;4;-32,87746249;-43,71827228;-0,058920184;-0,100271267;-1,68961422;-1,454772281;-0,003027982;-0,003336634;0,413978495;0,355504587;0,56445993;3518;1815;6,128919861;3,962882096;4936;9.123844731977824;1543;4.762345679012346;574;458;22;7;0;-49,01177034;-23,36282854;-0,085386359;-0,051010543;-1,407089341;-0,249799306;-0,002451375;-0,000545413;0,430313589;0,375545852;321;315;7;9;0;6
2011;SF;0,558467742;2932;2062;5,911290323;4,313807531;3439;7.6252771618625275;1443;5.209386281588448;496;478;5;3;2;25,2497443;-33,42018795;0,050906743;-0,069916711;-0,018583521;-0,286568697;-3,74668E-05;-0,000599516;0,425403226;0,387029289;0,535369775;3697;1243;5,943729904;3,592485549;5074;8.778546712802767;1778;5.339339339339338;622;346;23;10;3;-65,67359998;-59,30608927;-0,105584566;-0,171404882;-2,481963345;-2,069053173;-0,003990295;-0,005979922;0,414790997;0,317919075;380;229;13;3;0;151
2011;TB;0,588709677;3654;1467;5,893548387;4,353115727;4405;7.5687285223367695;1686;4.619178082191781;620;337;24;8;5;-66,85779896;-38,91290263;-0,10783516;-0,115468554;-1,108266988;-0,413566867;-0,001787527;-0,001227201;0,44516129;0,397626113;0,599601594;3814;2515;7,597609562;5,217842324;3986;8.321503131524011;2072;6.883720930232559;502;482;14;6;4;87,31977757;34,30014293;0,17394378;0,071162122;1,896549094;0,62096097;0,003777986;0,001288301;0,480079681;0,44813278;287;494;4;12;0;-207
2011;TEN;0,582508251;3923;1451;6,47359736;3,986263736;4715;8.101374570446735;1897;5.373937677053824;606;364;14;5;3;1,006244943;-40,92920531;0,00166047;-0,112442872;0,334808474;-1,003358796;0,000552489;-0,00275648;0,430693069;0,332417582;0,6;3629;2065;5,900813008;4,558498896;4280;7.291311754684838;1556;4.2168021680216805;615;453;11;7;5;25,87840039;-38,29062501;0,0420787;-0,084526766;0,532803402;-1,777246481;0,000866347;-0,003923281;0,432520325;0,386313466;325;317;9;7;0;8
2011;WAS;0,547468354;3775;1626;5,973101266;4,179948586;5270;8.947368421052634;1732;5.00578034682081;632;389;24;10;1;-46,88943139;-16,25615845;-0,074192138;-0,04178961;-1,241168033;-0,754999795;-0,001963873;-0,001940874;0,425632911;0,398457584;0,56;3553;1899;6,46;4,478773585;4489;8.81925343811395;1672;5.428571428571427;550;424;13;6;1;27,76387604;-1,595348678;0,050479775;-0,003762615;0,968130365;0,149824159;0,001760237;0,000353359;0,456363636;0,391509434;288;367;5;11;0;-79
2012;ARI;0,506766917;3005;1207;4,518796992;3,468390805;4862;8.009884678747943;1363;4.044510385756676;665;348;21;7;3;-192,0261502;-72,20987846;-0,288761128;-0,207499651;-4,541653036;-2,053234496;-0,006829553;-0,005900099;0,368421053;0,310344828;0,504672897;3215;2210;6,009345794;4,528688525;4861;9.820202020202018;1491;5.52222222222222;535;488;22;6;2;-74,07139811;-36,92457254;-0,138451211;-0,075665108;-2,666450598;0,102132687;-0,00498402;0,000209288;0,401869159;0,389344262;250;357;5;11;0;-107
2012;ATL;0,655279503;4509;1411;7,001552795;3,855191257;5004;8.149837133550488;2061;4.895486935866983;644;366;14;2;2;135,4837854;-50,95355697;0,210378549;-0,139217369;3,109809299;-0,022473953;0,004828896;-6,14042E-05;0,520186335;0,352459016;0,580034423;3878;1975;6,674698795;4,852579853;4703;8.535390199637025;1739;5.160237388724035;581;407;20;5;6;-18,29773033;-13,48455344;-0,031493512;-0,033131581;-0,410454293;-0,409258304;-0,000706462;-0,001005549;0,440619621;0,417690418;419;299;13;3;0;120
2012;BAL;0,557595993;3741;1911;6,245409015;4,454545455;5498;9.817857142857138;1624;4.862275449101797;599;429;11;3;1;10,2437367;-6,828459214;0,017101397;-0,015917154;-0,213886281;0,160802073;-0,000357072;0,00037483;0,422370618;0,382284382;0,564924115;3650;1977;6,155143339;4,067901235;5019;9.043243243243246;1457;4.349253731343285;593;486;13;4;6;18,70847607;-22,9001329;0,031548864;-0,047119615;-0,231779747;-1,424654372;-0,00039086;-0,002931388;0,451939292;0,41563786;398;344;10;6;0;54
2012;BUF;0,572222222;3269;2225;6,053703704;5,150462963;3972;7.803536345776036;1805;5.841423948220063;540;432;17;11;6;-12,76708708;2,874694723;-0,023642754;0,006654386;-0,977600757;-0,080547301;-0,001810372;-0,000186452;0,42037037;0,418981481;0,537785589;3475;2345;6,107205624;5,086767896;4926;9.259398496240602;1492;4.875816993464051;569;461;12;6;2;22,61307514;51,97941546;0,039741784;0,112753613;0,60304802;0,362680217;0,001059838;0,000786725;0,41827768;0,446854664;344;435;6;10;0;-91
2012;CAR;0,541984733;3683;2100;7,028625954;4,646017699;4562;9.348360655737704;1740;6.126760563380282;524;452;12;2;4;56,10624012;16,08701795;0,107072977;0,035590748;-0,201837138;0,947100297;-0,000385185;0,002095355;0,444656489;0,442477876;0,621440536;3570;1774;5,979899497;4,358722359;4188;7.5869565217391335;1487;4.018918918918921;597;407;11;6;4;27,48058237;-12,97619678;0,046031126;-0,031882547;0,466957784;-0,456668844;0,000782174;-0,001122036;0,465661642;0,402948403;357;363;7;9;0;-6
2012;CHI;0,541509434;2999;1990;5,658490566;4,402654867;4830;9.958762886597942;1231;4.2891986062717775;530;452;16;5;2;-41,05110489;-14,72402098;-0,077454915;-0,032575268;-1,552979575;-0,470692835;-0,00293015;-0,001041356;0,401886792;0,378318584;0,552922591;3427;1640;5,413902054;4,338624339;5055;8.56779661016949;1342;3.834285714285715;633;378;24;7;9;-93,6099642;-60,78670119;-0,14788304;-0,160811379;-1,812300876;-1,041298105;-0,002863035;-0,002754757;0,413902054;0,375661376;375;277;10;6;0;98
2012;CIN;0,574614065;3578;1762;6,137221269;4,276699029;4681;8.716945996275609;1695;5.059701492537313;583;412;16;8;2;-7,498170383;3,880950453;-0,012861356;0,009419783;-0,428278268;0,355605389;-0,000734611;0,00086312;0,445969125;0,373786408;0,568144499;3402;1725;5,586206897;4,176755448;4358;7.824057450628364;1676;4.843930635838151;609;413;14;8;5;-50,12938;-19,13218679;-0,082314253;-0,046324907;-1,492752466;-0,740365829;-0,002451153;-0,001792653;0,426929392;0,423728814;391;320;10;6;0;71
2012;CLE;0,545757072;3435;1600;5,71547421;4,102564103;4258;7.536283185840708;1859;5.667682926829266;601;390;18;5;0;-53,53702364;-13,56438496;-0,089079906;-0,034780474;-2,451400522;-0,78408436;-0,004078869;-0,002010473;0,412645591;0,371794872;0,597156398;3925;1911;6,200631912;4,323529412;5387;9.06902356902357;1733;4.584656084656085;633;442;17;6;6;38,84982751;-19,52655288;0,061374135;-0,044177721;0,210592587;-0,443208585;0,00033269;-0,001002734;0,475513428;0,391402715;302;368;5;11;0;-66
2012;DAL;0,625360231;4733;1289;6,819884726;3,769005848;5782;8.827480916030531;1976;4.5529953917050685;694;342;19;5;3;82,67788101;-27,95699706;0,119132393;-0,081745605;1,661426773;-0,939380343;0,002393987;-0,002746726;0,511527378;0,400584795;0,588235294;3684;2009;6,772058824;4,629032258;4164;8.18074656188605;1773;5.540624999999999;544;434;7;4;3;74,90063603;-14,09989692;0,137684993;-0,032488242;1,344095915;0,295390911;0,002470765;0,000680624;0,466911765;0,396313364;376;400;8;8;0;-24
2012;DEN;0,662273476;4536;1865;7,472817133;4,072052402;4885;8.350427350427351;1875;4.6641791044776095;607;458;11;6;6;149,1553903;-39,25955683;0,245725519;-0,085719556;2,993438014;-0,709077579;0,004931529;-0,001548204;0,528830313;0,408296943;0,525368249;3194;1470;5,227495908;3,730964467;4902;8.800718132854579;1618;5.0404984423676025;611;394;16;4;3;-58,87363694;-42,10018967;-0,096356198;-0,106853273;-1,562270755;-0,85915234;-0,002556908;-0,00218059;0,404255319;0,370558376;481;289;13;3;0;192
2012;DET;0,581699346;4929;1617;6,443137255;4,178294574;6458;8.786394557823122;2095;4.707865168539326;765;387;17;8;5;22,76469552;-31,72354433;0,029757772;-0,081972983;0,476979241;-1,583193104;0,000623502;-0,004090938;0,473202614;0,403100775;0,59965338;3571;1903;6,188908146;4,664215686;4481;8.282809611829943;1771;5.118497109826588;577;408;11;3;2;36,94138106;-10,2922326;0,064023191;-0,02522606;2,22078911;0,276757233;0,003848855;0,000678327;0,436741768;0,399509804;372;437;4;12;0;-65
2012;GB;0,614121511;4051;1722;6,651888342;4,129496403;4516;8.136936936936939;2086;5.577540106951872;609;417;8;5;2;112,815756;-20,68282268;0,185247547;-0,049599095;2,308925657;0,541242769;0,003791339;0,001297944;0,510673235;0,371702638;0,508943089;3492;1903;5,67804878;4,596618357;5291;9.34805653710247;1539;4.916932907348243;615;414;18;3;1;-22,08280984;-2,794148461;-0,035907008;-0,006749151;-0,798442154;-0,194661731;-0,00129828;-0,000470197;0,409756098;0,405797101;433;336;11;5;0;97
2012;HOU;0,608247423;3830;2144;6,580756014;4,366598778;4415;7.969314079422381;1787;5.048022598870056;582;491;13;1;3;79,60567342;-11,830488;0,136779508;-0,02409468;3,166478952;0,162051071;0,005440685;0,000330043;0,474226804;0,391038697;0,494382022;3612;1569;5,797752809;4,107329843;5192;8.96718480138169;1629;5.288961038961039;623;382;15;8;6;-55,09082819;-44,80613653;-0,088428296;-0,117293551;-0,628648873;-1,102544372;-0,001009067;-0,002886242;0,375601926;0,366492147;416;331;12;4;0;85
2012;IND;0,512084592;4128;1688;6,235649547;4;6385;10.298387096774194;1656;4.884955752212387;662;422;18;6;1;12,40991614;-1,292276915;0,018746097;-0,003062268;1,973136608;0,402511654;0,002980569;0,000953819;0,438066465;0,436018957;0,589065256;3788;2209;6,680776014;5,25952381;4651;8.709737827715355;1697;5.080838323353294;567;420;12;3;1;59,28647581;18,7083672;0,104561686;0,044543731;0,679256022;0,212161625;0,001197982;0,000505147;0,467372134;0,411904762;357;387;11;5;0;-30
2012;JAX;0,514106583;3423;1376;5,365203762;3,876056338;4996;8.569468267581474;1544;4.707317073170732;638;355;17;5;3;-89,25172593;-40,38234774;-0,139892987;-0,113753092;-0,628169243;-1,263123756;-0,000984591;-0,003558095;0,398119122;0,366197183;0,616636528;3834;2274;6,933092224;4,314990512;4505;8.468045112781954;1699;4.98240469208211;553;527;12;8;2;67,84681047;16,3756892;0,122688627;0,031073414;2,798735243;0,920518701;0,005061004;0,001746715;0,499095841;0,417457306;255;444;2;14;0;-189
2012;KC;0,536345776;2713;2400;5,330058939;4,848484848;3919;8.373931623931623;1261;4.619047619047619;509;495;20;6;9;-124,8984752;-24,75840187;-0,245380108;-0,050016973;-2,427868998;-0,98245469;-0,00476988;-0,001984757;0,385068762;0,418181818;0,569387755;3533;2191;7,210204082;4,701716738;4225;9.125269978401729;1669;5.982078853046591;490;466;7;1;2;104,1870309;-7,251103685;0,212626594;-0,015560308;1,419283317;0,474826783;0,002896497;0,001018942;0,471428571;0,379828326;211;425;2;14;0;-214
2012;LA;0,562711864;3558;1728;6,030508475;4,341708543;4584;8.334545454545454;1540;4.638554216867471;590;398;14;3;3;1,147771089;-27,01331907;0,001945375;-0,067872661;0,817858186;-0,828096994;0,0013862;-0,002080646;0,452542373;0,391959799;0,605351171;3602;1891;6,023411371;4,387470998;4180;7.6697247706422;1839;5.080110497237568;598;431;17;1;2;-10,88116535;-10,68990581;-0,018195929;-0,024802566;-0,691893383;0,516276644;-0,001157012;0,001197858;0,481605351;0,403712297;299;348;7;8;1;-49
2012;LAC;0,587826087;3295;1470;5,730434783;3,64764268;3967;7.5418250950570345;1796;5.313609467455622;575;403;15;8;2;-6,961818247;-50,76150617;-0,01210751;-0,125959072;-1,340132267;-1,263838454;-0,002330665;-0,003136076;0,443478261;0,362282878;0,574503311;3683;1548;6,097682119;3,860349127;4701;8.335106382978726;1645;4.740634005763689;604;401;14;6;5;13,20121805;-52,60894648;0,021856321;-0,13119438;0,422393924;-1,012210596;0,000699328;-0,002524216;0,443708609;0,408977556;350;350;7;9;0;0
2012;LV;0,574045802;4088;1423;6,241221374;3,815013405;5300;8.479999999999999;2027;5.39095744680851;655;373;16;6;2;-1,200122177;-69,04445406;-0,001832248;-0,185105775;-0,710875652;-1,689024625;-0,001085306;-0,004528216;0,436641221;0,348525469;0,632058288;3775;1917;6,876138434;4,521226415;4190;7.996183206106868;1740;5.014409221902019;549;424;11;3;3;86,28289923;-2,900712428;0,157163751;-0,006841303;1,403156947;0,232185004;0,002555841;0,000547606;0,480874317;0,370283019;290;443;4;12;0;-153
2012;MIA;0,541589649;3186;1819;5,88909427;4,330952381;4341;8.664670658682633;1271;4.337883959044368;541;420;13;5;6;-32,88182327;-31,68287022;-0,06077971;-0,075435405;-0,644275266;-0,908049817;-0,001190897;-0,002162023;0,430683919;0,404761905;0,548136646;3976;1748;6,173913043;4,171837709;5101;8.501666666666669;1773;5.022662889518413;644;419;10;5;0;29,11344979;-12,49309658;0,04520722;-0,02981646;0,450482678;-0,584197265;0,000699507;-0,001394266;0,434782609;0,400954654;288;317;7;9;0;-29
2012;MIN;0,580270793;2753;2655;5,324951644;5,636942675;3344;6.923395445134572;1610;5.366666666666667;517;471;12;5;6;-12,61199469;11,83370575;-0,024394574;0,025124641;0,294901213;1,307943882;0,000570409;0,002776951;0,421663443;0,407643312;0,596946565;3912;1707;5,972519084;4,07398568;4809;7.909539473684208;1757;4.493606138107416;655;419;10;5;7;49,07978868;-45,07080882;0,074930975;-0,107567563;0,754927501;-0,993783286;0,001152561;-0,002371798;0,483969466;0,381861575;379;348;10;6;0;31
2012;NE;0,603603604;4662;2193;7;4,258252427;5531;8.669278996865206;2237;5.564676616915424;666;515;9;3;3;176,6089891;24,85454538;0,265178662;0,048261253;3,305828254;0,401664768;0,004963706;0,000779932;0,53003003;0,460194175;0,588516746;4342;1636;6,925039872;3,990243902;5554;9.413559322033896;1853;5.021680216802169;627;410;20;12;8;31,42582655;-59,67183181;0,050120935;-0,145541053;-0,05069536;-2,031042376;-8,08538E-05;-0,004953762;0,465709729;0,409756098;557;331;12;4;0;226
2012;NO;0,609510086;4997;1592;7,200288184;4,446927374;5473;8.193113772455089;2163;5.113475177304966;694;358;19;4;0;99,61919945;-4,692610696;0,143543515;-0,013107851;2,171121545;-0,045370892;0,003128417;-0,000126734;0,504322767;0,402234637;0,589171975;4681;2376;7,453821656;5,351351351;5410;9.046822742474918;2350;6.351351351351349;628;444;15;5;5;92,63052207;18,63265743;0,147500831;0,041965445;2,292019713;0,27806784;0,003649713;0,000626279;0,479299363;0,421171171;461;454;7;9;0;7
2012;NYG;0,577817531;3825;1878;6,842576029;4,730478589;5132;9.539033457249069;1406;4.352941176470589;559;397;15;1;5;56,60243425;6,787320315;0,101256591;0,017096525;1,791850885;-0,321313041;0,003205458;-0,000809353;0,481216458;0,423173804;0,603539823;4068;2091;7,2;4,862790698;4766;8.97551789077213;1730;5.073313782991202;565;430;21;5;4;38,45030056;-4,565378304;0,068053629;-0,010617159;0,392292794;0,298809772;0,000694324;0,000694906;0,486725664;0,441860465;429;344;9;7;0;85
2012;NYJ;0,504638219;2891;1901;5,363636364;3,887525562;4397;8.955193482688388;1124;4.132352941176471;539;489;19;12;3;-106,6166295;-25,07515025;-0,197804507;-0,051278426;-3,499881892;-1,156023984;-0,006493287;-0,002364057;0,408163265;0,392638037;0,508604207;3036;2159;5,804971319;4,516736402;4988;10.158859470468434;1295;4.868421052631581;523;478;11;5;6;2,241812503;-16,48590256;0,004286448;-0,034489336;-1,023111667;-0,561917627;-0,001956236;-0,00117556;0,413001912;0,384937238;281;375;6;10;0;-94
2012;PHI;0,551879699;3791;1881;5,70075188;4,621621622;5281;8.615008156606853;1829;4.983651226158041;665;407;15;7;11;-33,07871973;-50,5086436;-0,049742436;-0,124099861;-1,422864952;-1,430831114;-0,002139647;-0,003515556;0,404511278;0,457002457;0,568093385;3470;2036;6,750972763;4,397408207;4222;8.72314049586777;1689;5.7842465753424666;514;463;8;4;0;88,1816944;-5,971951723;0,171559717;-0,012898384;1,543694984;0,110535889;0,003003298;0,000238738;0,470817121;0,416846652;280;444;4;12;0;-164
2012;PIT;0,583196046;3789;1548;6,242174629;3,831683168;4949;8.713028169014088;1846;5.214689265536725;607;404;14;9;6;41,35063558;-50,81022717;0,068122958;-0,125767889;0,996147102;-1,881208807;0,001641099;-0,004656457;0,471169687;0,339108911;0,533928571;2965;1465;5,294642857;3,855263158;4961;9.50383141762452;1309;4.377926421404683;560;380;10;5;4;-27,88448199;-30,69223188;-0,049793718;-0,080769031;-0,462535546;-1,32472037;-0,000825956;-0,003486106;0,430357143;0,376315789;336;314;8;8;0;22
2012;SEA;0,591324201;3031;2596;6,920091324;4,973180077;4064;10.034567901234569;1271;4.907335907335905;438;522;10;4;3;86,00344649;21,00163626;0,196354901;0,04023302;1,846100388;0,350390089;0,004214841;0,000671245;0,47260274;0,4348659;0,546822742;3250;1657;5,434782609;4,590027701;4667;8.319073083778967;1374;4.201834862385321;598;361;18;6;3;-54,68590593;-9,08758171;-0,091448003;-0,025173357;0,060399514;-0,038624223;0,000101003;-0,000106992;0,428093645;0,412742382;412;245;11;5;0;167
2012;SF;0,605870021;3298;2510;6,914046122;5,262054507;3814;8.747706422018346;1480;5.121107266435987;477;477;8;3;3;76,57619889;33,71385627;0,160537105;0,070678944;1,788912066;0,595959518;0,00375034;0,001249391;0,480083857;0,48427673;0,559800664;3207;1524;5,327242525;3,877862595;4797;8.535587188612094;1480;4.391691394658756;602;393;14;6;3;-36,06651637;-39,64872549;-0,059911157;-0,100887342;-0,302756033;-1,333052045;-0,000502917;-0,00339199;0,438538206;0,361323155;397;273;11;4;1;124
2012;TB;0,523569024;3985;1861;6,708754209;4,572481572;5680;10.070921985815604;1656;5.324758842443731;594;407;17;1;2;26,12444187;-2,400372037;0,043980542;-0,00589772;0,738536541;0,137771015;0,001243328;0,000338504;0,412457912;0,407862408;0,629800307;4760;1340;7,311827957;3,641304348;5469;8.79260450160772;2216;5.404878048780487;651;368;18;5;1;71,68250293;-46,88587531;0,110111372;-0,12740727;2,094804985;-0,630448561;0,003217826;-0,001713175;0,497695853;0,347826087;389;394;7;9;0;-5
2012;TEN;0,548275862;3325;1695;5,732758621;4,568733154;4783;8.857407407407395;1405;4.418238993710693;580;371;16;7;5;-58,17441642;-32,22967705;-0,100300718;-0,086872445;-0,580913196;-0,569958768;-0,001001574;-0,001536277;0,393103448;0,350404313;0,619205298;3966;2053;6,566225166;4,424568966;4483;7.962699822380109;1959;5.237967914438504;604;464;19;3;2;46,12295938;16,17507877;0,076362516;0,034860084;1,504451495;-0,752587313;0,002490814;-0,001621955;0,493377483;0,431034483;330;471;6;10;0;-141
2012;WAS;0,615221987;3422;2722;7,234672304;5,337254902;3805;8.64772727272727;1643;5.646048109965637;473;510;8;1;5;92,79709419;49,42518389;0,19618836;0,096912125;1,806435994;1,810953811;0,003819104;0,00355089;0,471458774;0,466666667;0,586567164;4515;1546;6,73880597;4,318435754;5262;8.29968454258675;2141;5.447837150127225;670;358;21;6;4;47,98457193;-7,950310125;0,071618764;-0,02220757;1,097978893;0,046070259;0,001638774;0,000128688;0,450746269;0,452513966;436;388;10;6;0;48
2013;ARI;0,588330632;4002;1562;6,486223663;3,875930521;5284;9.221640488656197;1756;4.83746556473829;617;403;22;5;4;1,497281426;-38,47540984;0,002426712;-0,095472481;-0,248341151;-0,399522243;-0,000402498;-0,00099137;0,448946515;0,342431762;0,54857997;3730;1363;5,5754858;3,76519337;4852;7.813204508856689;1934;5.269754768392368;669;362;20;6;2;-49,65879907;-55,80230882;-0,074228399;-0,154150024;-0,619163965;-1,331584815;-0,000925507;-0,003678411;0,428998505;0,361878453;379;324;10;6;0;55
2013;ATL;0,632478632;4253;1263;6,058404558;4,022292994;4482;6.821917808219177;2132;4.812641083521448;702;314;17;8;1;18,0541899;-22,49373184;0,025718219;-0,071636089;-0,892408377;-1,15821326;-0,001271237;-0,003688577;0,461538462;0,388535032;0,622262774;3897;2184;7,111313869;4,907865169;4554;8.859922178988327;1894;5.554252199413488;548;445;10;8;2;81,3828853;14,01399211;0,148508915;0,031492117;1,395537788;0,550474023;0,002546602;0,00123702;0,47810219;0,406741573;353;443;4;12;0;-90
2013;BAL;0,543413174;3594;1337;5,380239521;3,213942308;5781;9.369529983792543;1751;4.837016574585635;668;416;23;3;3;-44,83898765;-81,56707581;-0,067124233;-0,196074701;-0,822949675;-1,819575976;-0,001231961;-0,004373981;0,386227545;0,307692308;0,529510961;3681;1711;6,207419899;4,016431925;5096;9.265454545454546;1748;5.56687898089172;593;426;16;2;3;11,49421728;-40,70646433;0,019383166;-0,095555081;0,461568962;-0,856445406;0,000778362;-0,002010435;0,411467116;0,373239437;320;352;8;8;0;-32
2013;BUF;0,523642732;3107;2338;5,441330998;4,428030303;4506;8.648752399232245;1508;5.043478260869566;571;528;15;8;3;-85,69998502;-8,890161152;-0,150087539;-0,016837426;-1,962614416;0,235499483;-0,003437153;0,000446022;0,397548161;0,384469697;0,500807754;3273;2077;5,287560582;4,554824561;5234;9.329768270944742;1633;5.267741935483873;619;456;23;3;4;-66,76053518;-29,7347793;-0,107852238;-0,065207849;-2,169576487;-0,270599469;-0,00350497;-0,00059342;0,378029079;0,368421053;339;388;6;10;0;-49
2013;CAR;0,56920078;3043;2043;5,931773879;4,365384615;4238;9.017021276595745;1613;5.5239726027397245;513;468;13;2;1;29,42083903;17,34013947;0,057350563;0,03705158;0,446666746;1,064526949;0,000870695;0,00227463;0,440545809;0,397435897;0,600961538;3431;1402;5,498397436;4,123529412;4506;8.017793594306049;1670;4.453333333333333;624;340;20;7;2;-50,29125037;-44,45915985;-0,080594953;-0,130762235;-1,384955205;-1,365567944;-0,002219479;-0,004016376;0,439102564;0,376470588;366;241;12;4;0;125
2013;CHI;0,612479475;4289;1839;7,042692939;4,655696203;5030;8.747826086956518;1763;4.726541554959788;609;395;13;7;2;83,41576178;-0,392533678;0,136971694;-0,000993756;2,678745457;0,055234881;0,004398597;0,000139835;0,490968801;0,394936709;0,583333333;3732;2593;6,911111111;5,493644068;4314;8.542574257425743;1498;4.785942492012779;540;472;19;5;3;22,66022715;61,02222661;0,041963384;0,129284378;0,264422532;2,288701249;0,000489671;0,004848943;0,475925926;0,463983051;445;478;8;8;0;-33
2013;CIN;0,590909091;4136;1770;6,714285714;3,839479393;5023;8.571672354948806;2080;5.7142857142857135;616;461;20;7;3;52,26130733;-27,11471348;0,084839785;-0,058817166;0,591608139;-0,475975438;0,000960403;-0,001032485;0,461038961;0,390455531;0,55351682;3344;1550;5,113149847;4,078947368;4870;7.970540098199672;1727;4.7707182320441985;654;380;20;6;4;-71,77240929;-40,69822072;-0,109743745;-0,107100581;-1,464863087;-1,331995628;-0,002239852;-0,003505252;0,422018349;0,342105263;430;305;11;5;0;125
